Date,Price,Dividend,Earnings,CPI,Date_Fraction,GS10,Real_Price,Real_Dividend,RTR_Price,Real_Earnings,Real_TR_Earnings,CAPE,TR_CAPE,Excess_CAPE_Yield,Month_total_bond_Returns,Real_month_bond_Returns,10Y_stock_returns,10Y_bond_returns,Real_10Y_excess_Returns
1903-12-01,6.57,0.35,0.53,8.087381157,1903.9583333333035,3.3916666666666666,256.4583874230773,13.662166757698177,1360.3643131463718,20.68842394737153,109.74019573326895,16.04289414005014,18.97207317179524,0.042371395043465855,1.0021257277301043,6.396540678701288,0.04799279335741047,0.010479569279762124,0.037513224077648344
1904-01-01,6.68,0.3467,0.5267,8.277679339,1904.0416666666367,3.4,254.75769640706548,13.22222954256431,1357.1878188754604,20.086957888862482,107.01060242540494,15.861833914033635,18.777066213619015,0.04814895543923649,1.0022729803355197,6.262773298065667,0.05295949917903009,0.013167700236935698,0.03979179894209439
1904-02-01,6.5,0.3433,0.5233,8.467928926,1904.12499999997,3.4066666666666667,242.32353836834747,12.798410880285182,1296.6283116781,19.50890886587019,104.38855315402306,15.02149838033143,17.80303550612038,0.05535702310916061,1.0022787117439262,6.135982444195394,0.06071267478718423,0.016559863540962727,0.0441528112462215
1904-03-01,6.48,0.34,0.52,8.372844628,1904.2083333333032,3.4133333333333336,244.32135204790532,12.819330200044414,1313.0343970216268,19.60603442359734,105.3669577856861,15.08193017625886,17.896547323807194,0.05679272206609212,1.002284443076008,6.21980524779575,0.05785525179733941,0.015478709372075405,0.04237654242526401
1904-04-01,6.64,0.3367,0.5167,8.277679339,1904.2916666666365,3.42,253.2322012189992,12.840855745547746,1366.6739655593765,19.705584091845918,106.34946355489907,15.565490611691477,18.49032705873974,0.0534956482419627,1.0022901743318027,6.305684095535998,0.05263083677694613,0.015414992283073303,0.03721584449387283
1904-05-01,6.5,0.3333,0.5133,8.087381157,1904.3749999999698,3.4266666666666667,253.72595407153761,13.01028622954515,1375.1899999136313,20.0365434192185,108.59769645471798,15.525820896254633,18.464783283770846,0.051215587134438564,1.0022959055113485,6.468839401365946,0.052042026397903784,0.012094047598224078,0.039947978799679706
1904-06-01,6.51,0.33,0.51,8.087381157,1904.458333333303,3.4333333333333336,254.1163016931861,12.88147151440114,1383.123788374671,19.90772870407449,108.35531982658715,15.474433638652648,18.424664376078855,0.051362808313555296,1.0023016366146833,6.48369124539957,0.05140481907663297,0.012159952916464434,0.039244866160168534
1904-07-01,6.78,0.3267,0.5067,8.087381157,1904.5416666666363,3.44,264.6556874776961,12.752656799257128,1446.2726313853714,19.77891398893048,108.08648116857933,16.036401629624102,19.11278097097705,0.0490315500476062,1.0023073676418448,6.498614346568283,0.04023349913802532,0.011209051360418165,0.029024447777607154
1904-08-01,7.01,0.3233,0.5033,8.18251405,1904.6249999999695,3.4466666666666663,270.4523177690114,12.473214598391067,1483.6298995416032,19.41778195907895,106.52081718106832,16.304651978851027,19.44975342795367,0.04621695794790072,1.0023130985928717,6.437879444435909,0.036024747280043234,0.010455272278984129,0.025569475001059105
1904-09-01,7.32,0.32,0.5,8.277679339,1904.7083333333028,3.453333333333333,279.16561941612565,12.203961504530081,1537.0077437948296,19.068689850828253,104.98686774554847,16.742600049163684,19.988235376712055,0.04429908922806985,1.002318829467801,6.378585874357188,0.03285555249560934,0.011690229927997953,0.02116532256761139
1904-10-01,7.75,0.3167,0.4967,8.277679339,1904.791666666636,3.46,295.5646926878379,12.078108151514614,1632.8380068918368,18.942836497812785,104.64911458363551,17.633197370821396,21.06546047661332,0.0440906924906588,1.002324560266671,6.3933767272455455,0.02811791224560367,0.012753407351731472,0.0153645048938722
1904-11-01,8.17,0.3133,0.4933,8.467928926,1904.8749999999693,3.466666666666667,304.58204745683054,11.67999454935435,1688.031251925474,18.390492534939355,101.92237656974743,18.076200223770062,21.605365463826736,0.044959090131715326,1.0023302909895195,6.264264146887279,0.024167815805477888,0.014123789299223866,0.010044026506254022
1904-12-01,8.25,0.31,0.49,8.467928926,1904.9583333333026,3.473333333333333,307.5644910059795,11.556968752951956,1709.8978338302616,18.267466738536964,101.55756831234281,18.1596791187032,21.71679823007817,0.04611294789559358,1.0023360216363848,6.278861705184741,0.019856255223533514,0.015189521670460282,0.004666733553073232
1905-01-01,8.43,0.3117,0.505,8.467928926,1905.0416666666358,3.48,314.2749889915645,11.620345678371368,1752.588283081557,18.826674904002378,104.98897781212172,18.459852032455842,22.08768980166534,0.04515084406533424,1.003249082644516,6.293529261979921,0.019606368980848554,0.015255619939742227,0.004350749041106328
1905-02-01,8.8,0.3133,0.52,8.467928926,1905.124999999969,3.475833333333333,328.0687904063781,11.67999454935435,1834.938795991517,19.3858830694678,108.42820158131691,19.16899637582983,22.94418417218091,0.043188467656359655,1.00324567883032,6.3139774586777735,0.015061356791899794,0.01642477527488362,-0.0013634184829838247
1905-03-01,9.05,0.315,0.535,8.372844628,1905.2083333333023,3.4716666666666667,341.2204067952999,11.876732391217619,1914.033490926511,20.171593108893415,113.15004614869426,19.831506074218417,23.74209332467072,0.040329691823584674,1.0032422750346768,6.406406570502179,0.01484906402641295,0.016456099531714674,-0.0016070355053017238
1905-04-01,8.94,0.3167,0.55,8.372844628,1905.2916666666356,3.4675,337.07297643646194,11.940829042217839,1896.3507119076655,20.737151794189494,116.66587153794363,19.482927524711283,23.328639790056243,0.03692213921951105,1.0032388712575924,6.427177902587708,0.02260688265714106,0.015591562541891868,0.007015320115249191
1905-05-01,8.5,0.3183,0.565,8.277679339,1905.3749999999688,3.463333333333333,324.1677274640803,12.139127959037268,1829.4377801177009,21.547619531435924,121.60380538429422,18.629487509845124,22.313429429486106,0.03674478571086427,1.0032354674990727,6.522124814311456,0.023301547076080675,0.013577729460267252,0.009723817615813424
1905-06-01,8.6,0.32,0.58,8.277679339,1905.458333333302,3.4591666666666665,327.98146543424593,12.203961504530081,1856.6999901743563,22.119680226960774,125.21930166292172,18.73586238618353,22.445296542536873,0.035098049687541745,1.003232063759123,6.543226937173056,0.02338960813555735,0.013732181416571843,0.009657426718985507
1905-07-01,8.87,0.3217,0.595,8.277679339,1905.5416666666354,3.455,338.2785579536932,12.268795050022897,1920.779528498039,22.69174092248562,128.84597739079294,19.20588330954805,23.009841754484807,0.03521715586649456,1.0032286600377496,6.564375063824411,0.019992629211455393,0.01388576484920101,0.006106864362254383
1905-08-01,9.2,0.3233,0.61,8.372844628,1905.6249999999686,3.4508333333333336,346.8759936482606,12.189674863748113,1975.364478899602,22.9993865353738,130.97525349225623,19.57330843080372,23.447498517743682,0.0368518004888577,1.003225256334958,6.510717983947418,0.02180966939263773,0.015198292703166416,0.0066113766894713155
1905-09-01,9.23,0.325,0.625,8.277679339,1905.7083333333019,3.4466666666666663,352.0080146462896,12.394648403038365,2010.4719559887767,23.835862313535316,136.13705010758235,19.743492419697777,23.647692425098622,0.035287476611482196,1.0032218526507541,6.606809348045016,0.02415658765062778,0.014190324866121928,0.009966262784505853
1905-10-01,9.36,0.3267,0.64,8.277679339,1905.7916666666351,3.4425000000000003,356.9658740075049,12.459481948531181,2044.71859231384,24.407923009060163,139.8098182778694,19.897394814329527,23.825645601554907,0.03493737868538208,1.0032184489851437,6.628095514256042,0.027346681301730458,0.013342433836232459,0.014004247465497999
1905-11-01,9.31,0.3283,0.655,8.372844628,1905.8749999999684,3.438333333333334,351.0234240070985,12.378194425513472,2016.5885149755368,24.696062591262034,141.8759911180426,19.44352569326498,23.275233759234,0.03731781877907996,1.0032150453381325,6.573850674013709,0.03169975301138872,0.01366215175418617,0.01803760125720255
1905-12-01,9.54,0.33,0.67,8.467928926,1905.9583333333017,3.434166666666667,355.65639323600533,12.302579640239179,2049.0941214131885,24.977964724121968,143.90912592734134,19.577960809096112,23.427096972362232,0.03958861062069839,1.0032116417097265,6.520932422042152,0.030657656387352628,0.014956735840993218,0.01570092054635941
1906-01-01,9.87,0.3358,0.6775,8.467928926,1906.041666666635,3.43,367.9589728762445,12.518806797552473,2125.9852685722276,25.257568806854678,145.93262608487177,20.13240226080789,24.078997473407547,0.039675566924175946,1.0011806993806183,6.54187532059509,0.024643925931032262,0.014124835827980409,0.010519090103051854
1906-02-01,9.8,0.3417,0.685,8.467928926,1906.1249999999682,3.45,365.34933477073923,12.738762009302205,2117.040837135808,25.53717288958739,147.97683402428865,19.86675256367588,23.751613317696656,0.04161458175295277,1.0011989435794537,6.549599308734199,0.024056735147999886,0.01422322553881572,0.009833509609184166
1906-03-01,9.56,0.3475,0.6925,8.467928926,1906.2083333333014,3.4700000000000006,356.4020041232926,12.9549891666155,2071.4506507408555,25.816776972320095,150.0501648156948,19.259453020854107,23.01907733640885,0.043001783462784965,1.0012171857262209,6.5574519087734,0.025402069708233777,0.013350942575860891,0.012051127132372885
1906-04-01,9.43,0.3533,0.7,8.467928926,1906.2916666666347,3.49,351.5555333559256,13.171216323928794,2049.661777830735,26.096381055052802,152.1488064137343,18.876204996115877,22.55711512305813,0.045354641484752115,1.0012354258239826,6.565433545637139,0.02483515425954974,0.012488097936725229,0.012347056322824512
1906-05-01,9.18,0.3592,0.7075,8.563094215,1906.374999999968,3.51,338.43199049749103,13.242349780686144,1979.5819175159338,26.082857655443892,152.56581771705046,18.054044460926384,21.573872118633172,0.050240640291034415,1.0012536638757978,6.500490068846372,0.03013221172330649,0.01276569471892497,0.01736651700438152
1906-06-01,9.3,0.365,0.715,8.563094215,1906.4583333333012,3.5300000000000002,342.85593808569365,13.456173914115931,2012.0178775841646,26.35935437970655,154.687395964804,18.1726663764975,21.715576326751563,0.05122900541207511,1.0012718998847194,6.508639498420668,0.02894869527389443,0.011920202925411294,0.017028492348483137
1906-07-01,9.06,0.3708,0.7225,8.277679339,1906.5416666666345,3.55,345.524660097008,14.141340393374234,2034.5946161233644,27.55425683444683,162.25106072286212,18.195200143513738,21.74544950472622,0.04747009624297464,1.0012901338537958,6.741621550895992,0.02683242740609626,0.008591082732467559,0.0182413446736287
1906-08-01,9.73,0.3767,0.73,8.467928926,1906.6249999999677,3.5700000000000003,362.73969666523396,14.043581062054844,2142.855206195015,27.214797385983637,160.76919840928682,18.96725147754929,22.665609452316446,0.04737163429194409,1.0013083657860706,6.598659224381098,0.02182504574979438,0.01004929021590395,0.01177575553389043
1906-09-01,10.03,0.3825,0.7375,8.563094215,1906.708333333301,3.59,369.7682859139254,14.101332937395462,2191.317897532565,27.18884455249452,161.12631599504155,19.200993682001346,22.94287642232473,0.047681945197023026,1.0013265956845823,6.533863045241129,0.0222371346091379,0.009436296089672114,0.012800838519465785
1906-10-01,9.73,0.3883,0.745,8.753424793,1906.7916666666342,3.61,350.9088205631654,14.003894658240199,2086.4688969883155,26.868147103757273,159.75532664504576,18.09538090886909,21.623963085973948,0.04985262450633311,1.0013448235523643,6.400272957187566,0.02902456572261891,0.009946877871997328,0.019077687850621583
1906-11-01,9.93,0.3942,0.7525,8.848509091,1906.8749999999675,3.6300000000000003,354.2734417472048,14.063906418605049,2113.4431483380054,26.84700553018848,160.15770081816203,18.141851654007954,21.683247782770636,0.047638625427103384,1.0013630493924461,6.3400116581624895,0.028702266216475758,0.009359840316808254,0.019342425899667504
1906-12-01,9.84,0.4,0.76,8.94367438,1906.9583333333007,3.6499999999999995,347.32701885329607,14.118984506231548,2079.0227566909916,26.82607056183994,160.57492836231236,17.660003667768656,21.11396362190011,0.05004375945682997,1.0013812732078506,6.281100474191055,0.02577748822357795,0.009658724607502611,0.016118763616075338
1907-01-01,9.56,0.4033,0.7517,8.848509091,1907.041666666634,3.67,341.07292075561713,14.388567880830584,2048.7643401973755,26.818463863179645,161.09374001321834,17.218913853705978,20.596389814753078,0.05317972932143329,1.0016757521839021,6.3574226320585465,0.024474170310737176,0.007806194599943028,0.016667975710794147
1907-02-01,9.26,0.4067,0.7433,9.038839669,1907.1249999999673,3.6866666666666665,323.41320866945017,14.204336065428228,1949.7958355398082,25.96037127473027,156.51006960655934,16.217071288766146,19.409252150981242,0.05879901160575104,1.0016907199705527,6.233983707998943,0.02155524500692918,0.007355333812584686,0.014199911194344494
1907-03-01,8.35,0.41,0.735,8.94367438,1907.2083333333005,3.7033333333333336,294.73380156758355,14.471959118887336,1784.1639443187414,25.94363403020047,157.04916156578142,14.687545255978645,17.597254765750463,0.06395998613068173,1.0017056865901681,6.310968567435117,0.0343635446095194,0.006246707889070446,0.028116836720448957
1907-04-01,8.39,0.4133,0.7267,8.94367438,1907.2916666666338,3.7199999999999998,296.14570001820675,14.588440741063746,1800.070068584809,25.650665101696163,155.91310117289396,14.669709905602733,17.594277669579977,0.06540754954524775,1.0017206520441981,6.321733101891563,0.027420507283378415,0.0013075721906814497,0.026112935092696965
1907-05-01,8.1,0.4167,0.7183,9.134004959,1907.374999999967,3.736666666666667,279.9517748761932,14.401963529741941,1708.9331001393646,24.825846900440695,151.54649948519824,13.790107153424245,16.559343931780724,0.07332950822119558,1.0017356163340905,6.200654310959372,0.02819935410652663,0.001798892600798574,0.026400461505728057
1907-06-01,7.84,0.42,0.71,9.229089256,1907.4583333333003,3.753333333333333,268.17399760122123,14.36646415720828,1644.3452274777953,24.286165599090186,148.91391728434115,13.1442699526732,15.806056111254946,0.07780157555740239,1.0017505794612918,6.1474220715976005,0.03323750721977259,0.0012440241796076723,0.031993483040164916
1907-07-01,8.14,0.4233,0.7017,9.229089256,1907.5416666666335,3.7699999999999996,278.4357577135129,14.479343518443487,1714.6651058123132,24.00225690265012,147.81087281922606,13.585007357961839,16.357098050767245,0.0751666906208552,1.0017655414272453,6.158183622416031,0.028248081950838833,0.0027594135998711966,0.025488668350967636
1907-08-01,7.53,0.4267,0.6933,9.229089256,1907.6249999999668,3.7866666666666666,257.5701788185199,14.595643466382795,1593.6607960877427,23.714927619505954,146.73107967166428,12.513471604446607,15.092007281741031,0.0766938793947507,1.0017805022333937,6.1690561507179895,0.03174517643177088,0.0011689827046155177,0.030576193727155365
1907-09-01,7.45,0.43,0.685,9.229089256,1907.7083333333,3.8033333333333337,254.83370945524214,14.708522827618001,1584.3132947384013,23.43101892306589,145.67175931487316,12.328569657736628,14.895547932371388,0.07477365329913244,1.0017954618811766,6.1800401689722735,0.025627995423637362,-0.0011482418265564842,0.026776237250193846
1907-10-01,6.64,0.4333,0.6767,9.324254545,1907.7916666666333,3.82,224.8088519981519,14.670131863072173,1405.2477365465318,22.910865986016475,143.2125215844937,10.831840153050605,13.118926370609225,0.08833993148156215,1.0018104203720324,6.127948166660065,0.03144193271029305,-0.0016488140824669761,0.03309074679276003
1907-11-01,6.25,0.4367,0.6683,8.94367438,1907.8749999999666,3.836666666666667,220.60913290986795,15.41440133467829,1387.025331196165,23.58929336378636,148.31184461414352,10.591177559189784,12.863256624926686,0.08597017044490046,1.0018253777073978,6.400276989603223,0.024661796576703088,-0.005833756349844288,0.030495552926547376
1907-12-01,6.57,0.44,0.66,8.753424793,1907.9583333332998,3.853333333333333,236.94459929085272,15.86843587336,1498.044605668224,23.80265381004,150.48849919954762,11.33330623581117,13.79821408804161,0.07740870289309018,1.0018403338887065,6.551319392295588,0.012644818624587773,-0.009458836613646437,0.02210365523823421
1908-01-01,6.85,0.4367,0.6533,8.658259504,1908.041666666633,3.87,249.75800840815273,15.922528798808802,1587.4443219018635,23.81998640774397,151.39815700707845,11.902968628266976,14.522352358595418,0.07189638260406485,1.0039792502497789,6.635515861163309,0.011303836993540317,-0.01271273213252555,0.024016569126065868
1908-02-01,6.6,0.4333,0.6467,8.563094215,1908.1249999999663,3.8608333333333333,243.31711735113737,15.974137416401186,1554.9673461154464,23.841390877421297,152.36323980800898,11.554846295144792,14.1292145757245,0.07193161672945625,1.003971934330245,6.735956977545252,0.016484496270795956,-0.01447614349951587,0.030960639770311826
1908-03-01,6.87,0.43,0.64,8.563094215,1908.2083333332996,3.8516666666666666,253.270999424593,15.852478857725618,1627.0220198558973,23.594387137079988,151.5711925338827,11.984662664464292,14.683723501046025,0.06891948886036456,1.003964618602741,6.7627117563114165,0.011308788673356052,-0.013745354989635472,0.025054143662991524
1908-04-01,7.24,0.4267,0.6333,8.658259504,1908.2916666666329,3.8425,263.9778074270111,15.557918567556028,1704.131659073907,23.090765945238413,149.06444470877145,12.448889158370365,15.277960676657006,0.06703198777698426,1.0039573030673983,6.714897828547813,0.004991112678435217,-0.014024911459982747,0.019016024138417964
1908-05-01,7.63,0.4233,0.6267,8.658259504,1908.3749999999661,3.833333333333333,278.1976064458694,15.433951088930081,1804.2317407469257,22.850123192611584,148.19292685794215,13.078451355438336,16.073179553710755,0.05630417127224625,1.0039499877243483,6.741470714321991,0.0010351254982812197,-0.016054572047676796,0.017089697545958016
1908-06-01,7.64,0.42,0.62,8.658259504,1908.4583333332994,3.8241666666666663,278.5622166771222,15.313629712616665,1814.8726881038867,22.60583433767222,147.28024432256674,13.051684129229992,16.06348249370654,0.06350533344627629,1.003942672573722,6.7680994408876165,-8.679041295855949e-05,-0.017371794560152476,0.017285004147193916
1908-07-01,7.92,0.4167,0.6133,8.753424793,1908.5416666666326,3.8149999999999995,285.63184572048,15.028130064611618,1869.091534004598,22.11843572984474,144.736595682452,13.345487104834401,16.444418748089596,0.06448822843687027,1.0039353576156511,6.720912461074575,-0.00421855488740952,-0.018904544061945416,0.014685989174535896
1908-08-01,8.26,0.4133,0.6067,8.753424793,1908.624999999966,3.805833333333333,297.89381889534906,14.905510332862926,1957.458421522936,21.880409191744345,143.776032002175,13.884232895208612,17.124917552510812,0.06167234257339618,1.0039280428502675,6.74736165511239,-0.009175680242368367,-0.02080258716543948,0.011626906923071112
1908-09-01,8.17,0.41,0.6,8.753424793,1908.7083333332992,3.7966666666666664,294.6480024667072,14.786497063812726,1944.2270137099783,21.638776190945453,142.7828896237438,13.701442268825105,16.916213689856768,0.06272488169991662,1.0039207282777027,6.773865580819923,-0.010284027999792555,-0.022659611603715102,0.012375583603922546
1908-10-01,8.27,0.4067,0.5933,8.848509091,1908.7916666666324,3.7874999999999996,295.0494827038654,14.509869965618147,1954.8547529979398,21.16721379542967,140.24369104639396,13.690810359178702,16.918532418224835,0.06398415573784294,1.0039134138980883,6.727348078657495,-0.007963316168790535,-0.02342271912416216,0.015459402955371626
1908-11-01,8.83,0.4033,0.5867,8.94367438,1908.8749999999657,3.778333333333333,311.6765829750614,14.235466128407959,2072.877628550173,20.709020524515125,137.73015907931898,14.43501409125626,17.84978880426283,0.06141129381418598,1.0039060997115568,6.681812405597472,-0.01252534512144099,-0.02416105263099999,0.011635707509559001
1908-12-01,9.03,0.4,0.58,9.038839669,1908.958333333299,3.769166666666667,315.38026720141846,13.970332987881218,2105.2525880008,20.256982832427763,135.22109646073798,14.58248290896244,18.042310998691583,0.060431599334800086,1.0038987857182395,6.637288076964356,-0.016639366110551168,-0.02428720334207468,0.007647837231523513
1909-01-01,9.06,0.4033,0.595,8.94367438,1909.0416666666322,3.76,319.79499906614456,14.235466128407959,2142.64098724086,21.001989453019426,140.7142811708953,14.764418456441355,18.278868975062476,0.05858911263235582,1.0021005553726343,6.734064943513499,-0.018403410663703323,-0.025288120751928433,0.00688471008822511
1909-02-01,8.8,0.4067,0.61,9.038839669,1909.1249999999654,3.7725,307.3473257333868,14.204336065428228,2067.1718197173896,21.304757806518857,143.29259204859176,14.167157516701366,17.551012942214438,0.05955257646841427,1.0021115756288155,6.677161788892357,-0.012104931460708457,-0.022607681822931602,0.010502750362223146
1909-03-01,8.92,0.41,0.625,9.038839669,1909.2083333332987,3.7849999999999997,311.53842562975115,14.319591312578247,2103.386477543878,21.8286452935644,147.3785368234219,14.336058380586218,17.770999224836935,0.05859596707282834,1.002122595395643,6.691261120995439,-0.01150256848983966,-0.023947180086188236,0.012444611596348576
1909-04-01,9.32,0.4133,0.64,9.229089256,1909.291666666632,3.7975,318.79868082185993,14.137284848033767,2160.35902287361,21.89175490622214,148.35083418874572,14.645198603086119,18.16114452192188,0.05774055990348479,1.0021336146735726,6.5672366978910794,-0.012157588476801484,-0.023821721065581003,0.011664132588779519
1909-05-01,9.63,0.4167,0.655,9.324254545,1909.3749999999652,3.8099999999999996,326.0405489069583,14.108109733076795,2217.4010308884613,22.176174406444204,150.82011165440727,14.953509786582785,18.548405152076853,0.05726227688797464,1.0021446334630597,6.514079052435278,-0.008792614510547692,-0.024118035898860413,0.015325421388312721
1909-06-01,9.8,0.42,0.67,9.419419835,1909.4583333332985,3.8225,328.44402884607183,14.076172664831649,2241.724760670315,22.454846870088584,153.2607744539909,15.040444676080998,18.65937322726256,0.05641457920805494,1.0021556517645591,6.462095863842009,-0.006762671298828349,-0.023259661419105626,0.016496990120277277
1909-07-01,9.94,0.4233,0.685,9.419419835,1909.5416666666317,3.835,333.1360864010157,14.18677116434104,2281.8184655097525,22.957567322404,157.248053206658,15.231503240497682,18.898339079013798,0.05409462646479068,1.0021666695785254,6.47602589219365,-0.007760430000646301,-0.02623338755150706,0.018472957550860758
1909-08-01,10.18,0.4267,0.7,9.514585124,1909.624999999965,3.8474999999999997,337.7671204910018,14.157684706631676,2321.619871526389,23.225636968929393,159.63987328766916,15.417580706254762,19.128911647815684,0.05286729833582765,1.0021776869054124,6.425143468658679,-0.01753166674630746,-0.027046155414689355,0.009514488668381893
1909-09-01,10.19,0.43,0.715,9.609669421,1909.7083333332982,3.8600000000000003,334.7535455246958,14.126008299864496,2308.9974457890344,23.48859519628631,162.01503177028061,15.254446436821178,18.92589078547679,0.050537394058907385,1.0021887037456738,6.375422440598376,-0.015519457540474457,-0.026751385623001833,0.011231928082527376
1909-10-01,10.23,0.4333,0.73,9.8,1909.7916666666315,3.8724999999999996,329.5406602040817,13.957963642857145,2281.0640686856345,23.515609183673472,162.7738778240971,14.988845296121763,18.595961438316646,0.0523103042391405,1.0021997200997625,6.265285157651503,-0.010588345651889486,-0.02659124381084832,0.016002898158958834
1909-11-01,10.18,0.4367,0.745,9.895165289,1909.8749999999648,3.885,324.7761837361665,13.932196408407062,2256.1210969952463,23.768001658491556,165.10905867008432,14.745631176824586,18.294340914901568,0.05301875245129044,1.0022107359681312,6.218679032635473,-0.014149002264422506,-0.027896832418933037,0.013747830154510532
1909-12-01,10.3,0.44,0.76,9.990330579,1909.958333333298,3.8975000000000004,325.4743848852172,13.903760131018988,2269.0200525386904,24.01558568085098,167.42283882809755,14.750638489265036,18.299718545945836,0.05260959034571181,1.002221751351232,6.1730584129277295,-0.019259474915082953,-0.029161621238060542,0.00990214632297759
1910-01-01,10.08,0.4425,0.7575,9.895165289,1910.0416666666313,3.91,321.58584794308035,14.117235884406059,2250.112848243935,24.166793632627318,169.09330183976,14.547885040564148,18.048500786602386,0.05244998640213818,1.002779586495825,6.2462737929116,-0.02099805769894958,-0.03223304818464823,0.011234990485698648
1910-02-01,9.72,0.445,0.755,9.895165289,1910.1249999999645,3.9158333333333335,310.10063908797036,14.196994279233211,2178.029620011914,24.087035237800166,169.17822665730404,14.002037903032702,17.374142485913495,0.05384716903319012,1.002784577867381,6.263635851195604,-0.02672178323223995,-0.03317426611059138,0.006452482878351429
1910-03-01,9.96,0.4475,0.7525,10.08541488,1910.2083333332978,3.921666666666667,311.76332133200265,14.007438383139675,2197.9062505015486,23.5544075604751,166.0566720383951,14.050006965077825,17.435730474563588,0.05549236938822474,1.0027895691897077,6.16259223161568,-0.02147638434197663,-0.03226284431330062,0.010786459971323992
1910-04-01,9.72,0.45,0.75,10.18058017,1910.291666666631,3.9274999999999998,301.4068971277499,13.954023015173608,2133.092190470425,23.256705025289342,164.59044679555745,13.559883620820083,16.83224228480287,0.05896836351106257,1.0027945604628268,6.122016279113776,-0.02178147673593034,-0.03419872367828669,0.012417246942356353
1910-05-01,9.56,0.4525,0.7475,9.990330579,1910.3749999999643,3.9333333333333336,302.09078830123076,14.2987533165593,2146.364999461055,23.620592495310667,167.8250875624622,13.568792287251457,16.849954664554463,0.05939787927567448,1.0027995516867598,6.2560342634895605,-0.02960923827053319,-0.037375270968179275,0.007766032697646086
1910-06-01,9.1,0.455,0.745,9.895165289,1910.4583333332976,3.9391666666666665,290.3205571708364,14.516027858541822,2071.3318576559773,23.768001658491556,169.57606966524213,13.019657302315942,16.176908272404518,0.06272466456279635,1.0028045428615282,6.333883279050431,-0.02872967202437482,-0.03962861546325824,0.010898943438883424
1910-07-01,8.64,0.4575,0.7425,9.895165289,1910.5416666666308,3.9450000000000003,275.64501252264034,14.595786253368974,1975.305140353932,23.688243263664404,169.75278549916604,12.342581259985227,15.347332499645281,0.06562238501354797,1.0028095339871532,6.3516469261864446,-0.02323161969965748,-0.039110493662960266,0.015878873963302786
1910-08-01,8.85,0.46,0.74,9.8,1910.624999999964,3.9508333333333336,285.0864948979592,14.81805510204082,2051.812929036989,23.837740816326534,171.56401892512676,12.745055150886259,15.85895531084852,0.06327249337475829,1.002814525063656,6.431344599805905,-0.0279087493737048,-0.03764216442128365,0.009733415047578853
1910-09-01,8.91,0.4625,0.7375,9.704834711,1910.7083333332973,3.956666666666667,289.8337863304183,15.044683072706897,2095.0031903420254,23.990170305127215,173.40795206254137,12.937161101070854,16.108720433280777,0.0597951059369584,1.0028195160910582,6.512688832921191,-0.024558461455944203,-0.03709007797887842,0.012531616522934219
1910-10-01,9.32,0.465,0.735,9.419419835,1910.7916666666306,3.9625,312.3569743719785,15.584334021777897,2267.1947093508843,24.633302163455387,178.79700765803648,13.918866656445818,17.339823908583153,0.05248976494758451,1.002824507069381,6.728946798877468,-0.031100384277508608,-0.03942035649371756,0.008319972216208948
1910-11-01,9.31,0.4675,0.7325,9.229089256,1910.8749999999638,3.9683333333333333,318.45662215145023,15.991242841654454,2321.1405543965407,25.055797607512062,182.62464619714996,14.164523175780358,17.653921691005696,0.04910485347643044,1.0028294979986456,6.887115107332553,-0.0373670434544241,-0.04083743452595323,0.003470391071529133
1910-12-01,9.05,0.47,0.73,9.229089256,1910.958333333297,3.9741666666666666,309.5630967207975,16.076757509256883,2266.0830672039983,24.97028293990963,182.78902089048825,13.741478417781554,17.136316385812226,0.052485548384874396,1.0028344888788736,6.906602185745193,-0.04151708031343182,-0.03881870530310494,-0.002698375010326881
1911-01-01,9.27,0.47,0.7183,9.229089256,1911.0416666666304,3.98,317.0883874698113,16.076757509256883,2330.9773428854382,24.570074295530258,180.61931234030317,14.049215181401213,17.527975125717877,0.04956762270364151,1.0031121262053728,6.926178872831492,-0.037519546179585195,-0.036754414872576135,-0.0007651313070090593
1911-02-01,9.43,0.47,0.7067,8.94367438,1911.1249999999636,3.9825,332.8550597344087,16.589806794822067,2457.0440676470967,24.944715876384585,184.13499921592822,14.721488469928309,18.37459278519665,0.04436027884105165,1.0031142333635612,7.16945347432957,-0.03960930937600271,-0.036089686175194036,-0.0035196232008086747
1911-03-01,9.32,0.47,0.695,9.038839669,1911.2083333332969,3.985,325.50875861763234,16.41514126076043,2412.913372637332,24.273453566443614,179.93291780932893,14.370623221979539,17.94421195551446,0.047069976401038285,1.0031163405178931,7.116062268095743,-0.039248597113910266,-0.03394579691896371,-0.005302800194946555
1911-04-01,9.28,0.47,0.6833,8.753424793,1911.2916666666301,3.9875,334.6797384199563,16.95037468290727,2491.3662394428165,24.64295961878838,183.44294735035308,14.75293542032936,18.430686396998254,0.0432591607083098,1.0031184476683683,7.370988317331735,-0.04027842912864266,-0.03538942530173894,-0.004889003826903715
1911-05-01,9.48,0.47,0.6717,8.753424793,1911.3749999999634,3.99,341.8926638169382,16.95037468290727,2555.574403120986,24.224609945763433,181.07376862619896,15.047660591685043,18.8053428325808,0.041906552892054874,1.0031205548149882,7.393974358663488,-0.03714954692021455,-0.03264137087186314,-0.004508176048351409
