Date,Predicted,Actual,RMSE
1994-05-01,0.9029478599953853,8.52781230578767,7.6248644457922845
1994-06-01,0.6550975878613494,8.71658207274506,8.06148448488371
1994-07-01,0.814376730264204,8.5737172821608,7.759340551896596
1994-08-01,0.770967648174663,8.1315070024978,7.360539354323137
1994-09-01,0.49107177496167065,8.34676666405329,7.855694889091619
1994-10-01,0.7260332180299045,8.35632992767434,7.630296709644435
1994-11-01,0.720301278753932,8.91193770790323,8.191636429149298
1994-12-01,1.517254454092968,9.35812392019217,7.840869466099202
1995-01-01,1.3363396499831541,8.9664153638161,7.630075713832946
1995-02-01,1.1441305311478294,8.72089988587272,7.576769354724891
1995-03-01,0.779892628439744,8.37050012168041,7.5906074932406655
1995-04-01,0.41421552960348507,7.72831598298422,7.314100453380735
1995-05-01,0.5636118519812969,7.54908214365983,6.985470291678533
1995-06-01,0.5048019786970857,7.46034625581,6.955544277112915
1995-07-01,-0.10834884384036148,7.22891264589864,7.337261489739001
1995-08-01,-0.31398663216622413,7.18060562370286,7.494592255869084
1995-09-01,-0.6005763557564903,6.71119034729692,7.311766703053411
1995-10-01,-0.4525084275681417,6.34450961532198,6.797018042890122
1995-11-01,-0.5188641667548701,6.58897390429147,7.1078380710463405
1995-12-01,-0.8528677042032946,6.496255336682689,7.349123040885984
1996-01-01,-0.7532808554492014,6.615468706570771,7.368749562019972
1996-02-01,-1.1914253406308601,6.0167400392254695,7.20816537985633
1996-03-01,-1.3591776387732635,6.19064776461455,7.549825403387813
1996-04-01,-1.183733854419419,6.20512836494946,7.388862219368879
1996-05-01,-1.1167683470055954,5.84254181691858,6.959310163924175
1996-06-01,-1.155123873646664,5.40459480031398,6.559718673960644
1996-07-01,-0.7303769008815211,5.843108413894741,6.573485314776262
1996-08-01,-0.8001174836432376,5.76172699588211,6.561844479525347
1996-09-01,-1.0602379899543615,5.89982956848207,6.960067558436432
1996-10-01,-1.0982904607548587,5.93963145995295,7.0379219207078085
1996-11-01,-1.3147862809927675,5.66370380665641,6.9784900876491776
1996-12-01,-1.384688286636778,5.74681654788964,7.131504834526418
1997-01-01,-1.648221864452764,5.48229600836782,7.130517872820584
1997-02-01,-2.022944772112024,5.17636525158251,7.199310023694534
1997-03-01,-1.9359186273268785,4.91009543678802,6.8460140641148985
1997-04-01,-1.6059403407316344,5.65107359687875,7.257013937610385
1997-05-01,-2.3198274626842483,5.0030348621763,7.322862324860548
1997-06-01,-2.608970556170642,4.48739432460616,7.096364880776802
1997-07-01,-2.5830446671548963,3.9815058756798605,6.564550542834757
1997-08-01,-2.545919923025848,3.53868380152653,6.084603724552378
1997-09-01,-2.3294897998942963,3.72705654917298,6.056546349067276
1997-10-01,-2.29313121193113,3.8672622302991804,6.16039344223031
1997-11-01,-2.0549302322003573,3.40917091847767,5.464101150678028
1997-12-01,-2.0995826536206708,3.2618370675246,5.361419721145271
1998-01-01,-2.082442459639371,2.4993227029100398,4.581765162549411
1998-02-01,-2.4788228804449317,1.6942273310250802,4.173050211470012
1998-03-01,-2.8029509432995656,0.83194071987042,3.6348916631699857
1998-04-01,-3.0447799073008186,0.8710108398669301,3.9157907471677484
1998-05-01,-2.8479434184008867,1.0828973340422499,3.9308407524431366
1998-06-01,-2.483560672517047,0.5449997015311401,3.0285603740481872
1998-07-01,-2.832754700524625,-0.55921781873471,2.273536881789915
1998-08-01,-2.4919420265597187,0.42377678677378,2.915718813333499
1998-09-01,-2.989688020946302,0.4553248915591,3.445012912505402
1998-10-01,-3.818218746033971,-1.7876654765095201,2.030553269524451
1998-11-01,-4.269331456195118,-3.4893972974395497,0.7799341587555686
1998-12-01,-4.551641245006533,-3.81667681586419,0.7349644291423432
1999-01-01,-4.826504328784517,-4.41315106295773,0.4133532658267871
