Date,Price,Dividend,Earnings,Date_Fraction,GS10,Real_Price,Real_Dividend,RTR_Price,Real_Earnings,Real_TR_Earnings,CAPE,TR_CAPE,Excess_CAPE_Yield,Month_total_bond_Returns,Real_month_bond_Returns,10Y_stock_returns,10Y_bond_returns,Real_10Y_excess_Returns,ReturnVol,BondVol,SVAR,TBL,DFY,DFR,CPI,Real_10Y_Yield
1951-03-01,21.63,1.52,2.83,1951.2083333332605,2.5883333333333334,264.66484767441864,18.59873178294574,18964.19291265793,34.627901937984504,2481.2143293029103,11.841626487283097,15.177316546374966,0.120096636801555,1.0013563152444647,10.59360652343946,0.14877683835003497,0.0077861420702105555,0.1409906962798244,0.8397332903893788,0.00048241052433931547,180.209132,0.004,0.4500000000000002,0.6416666666666666,9.322033898305085,-0.0062759062775176
1951-04-01,21.92,1.53333,2.79333,1951.2916666665938,2.5975,268.2132899224807,18.761837766279076,19330.481082078553,34.17920753372094,2463.3399963960983,11.95109719708396,15.314143757332698,0.11848676067127076,1.001364304636794,10.607974793461059,0.14988497490877561,0.007630705312893893,0.14225426959588172,0.8543474269175292,0.0004812785465782607,185.124261,0.005,0.48,0.7525,9.322033898305085,-0.0040811181528166
1951-05-01,21.93,1.54667,2.75667,1951.374999999927,2.6066666666666665,267.2996050193051,18.851996356370663,19377.85461520353,33.60040137567569,2435.8572951250853,11.863875406269182,15.200667239383653,0.11868144406708794,1.0013722938183494,10.581433992609897,0.1510477160536452,0.008781651377185451,0.14226606467645975,0.863128881532449,0.00044054604705678603,189.363926,0.005,0.5099999999999998,0.7933333333333334,9.282700421940929,-0.0023842320063326
1951-06-01,21.55,1.56,2.72,1951.4583333332603,2.6158333333333332,262.6678745173746,19.014472586872593,19156.948839836416,33.15343938223939,2417.9536354689117,11.615664857025182,14.884429187428138,0.11820658882878604,1.001380282789276,10.595954829067228,0.15111731230023073,0.007540126701305105,0.14357718559892563,0.7270249121279212,0.00040345688937082737,136.70344999999998,0.006,0.5500000000000003,0.874166666666667,8.823529411764696,8.969255172027943e-05
1951-07-01,21.93,1.54667,2.65,1951.5416666665935,2.625,267.2996050193051,18.851996356370663,19609.32766726009,32.300225868725875,2369.5721987341194,11.77819009245781,15.093562700583265,0.11692697213559156,1.0013882715497184,10.610580243153734,0.14763473071608324,0.006722619629181192,0.14091211108690205,0.7083059834129727,0.0004883224989281288,127.703311,0.006,0.5899999999999999,0.9049999999999998,7.468879668049788,0.0021084011708482
1951-08-01,22.89,1.53333,2.58,1951.6249999999268,2.6341666666666668,279.00081891891904,18.689398238223944,20581.99458137651,31.447012355212365,2319.8578427239577,12.256989084145147,15.703908734990373,0.11208956621321095,1.0013962600998219,10.62531060983131,0.14678659041690212,0.006260156155331487,0.14052643426157063,0.7088253320393306,0.0005199340082352649,128.279359,0.006,0.6200000000000001,0.8658333333333332,6.584362139917688,0.0063730176735716
1951-09-01,23.48,1.52,2.51,1951.70833333326,2.6433333333333335,283.9991463601533,18.384953256704986,21063.745135101064,30.35936360153257,2251.70358982554,12.444953157150044,15.9395255550279,0.11016963472607758,1.0014042484397307,10.55861261890714,0.14313427035559534,0.00738782989189346,0.13574644046370188,0.6920966613065427,0.0005841559909090165,122.527512,0.006,0.6200000000000001,0.8166666666666664,6.9672131147541005,0.008477073820669
1951-10-01,23.36,1.48333,2.48667,1951.7916666665933,2.6525000000000003,281.4692763358779,17.872937571374052,20986.57605127727,29.962380367557262,2234.019223862571,12.309457904118693,15.760621840301784,0.10997701425032111,1.00141223656959,10.533082894759442,0.1450833570955612,0.00845895327220636,0.13662440382335483,0.6618821121301978,0.0006222517519248353,112.976141,0.006,0.6099999999999999,0.8474999999999997,6.5040650406503975,0.0064499466818556
1951-11-01,22.71,1.44667,2.46333,1951.8749999999266,2.6616666666666666,271.5642875000001,17.29915930416667,20355.538707024065,29.456294862500012,2207.9440406505328,11.85203061777105,15.171743623530073,0.11313575035964311,1.0014202244895438,10.468049326132022,0.15395418157099638,0.009247789288767017,0.14470639228222937,0.6205940436301212,0.0006559564653700413,98.458596,0.005,0.6000000000000001,0.8983333333333334,6.882591093117396,0.0071260221650021
1951-12-01,23.41,1.41,2.44,1951.9583333332598,2.6708333333333334,278.8784713207548,16.79703735849057,21008.705889582394,29.06721358490567,2189.7156074575414,12.147072568106788,15.543321334370393,0.11071067066355048,1.0014282121997367,10.443358131402585,0.1516488428045515,0.008828135503802681,0.1428207073007488,0.5995683792920616,0.0006559564653700413,90.91979599999999,0.005,0.6000000000000001,0.9391666666666665,6.000000000000005,0.0048710154664428
1952-01-01,24.19,1.41333,2.42667,1952.041666666593,2.68,288.17044943396235,16.836706957358494,21814.3933501456,28.908416061509442,2188.3560938816795,12.527059748172306,16.022450086521875,0.10676999643852493,1.0011465057191369,10.458273462892073,0.14325882803119705,0.00886099253356809,0.13439783549762896,0.5716734986480232,0.0006569559314994672,82.629327,0.006,0.6099999999999999,0.9099999999999997,4.330708661417337,0.0075539932212828
1952-02-01,23.75,1.41667,2.41333,1952.1249999999263,2.6925,285.08037072243354,17.00483405437263,21687.747189890273,28.968126782129286,2203.776460032753,12.364119350461099,15.811036351158744,0.10623068016404308,1.0011575700288213,10.549885712189498,0.1457100357609573,0.00831558400139798,0.13739445175955933,0.5666586201399524,0.0006147494642632407,81.444792,0.005,0.5999999999999996,0.8374999999999999,2.3346303501945664,0.0122701241018959
1952-03-01,23.81,1.42,2.4,1952.2083333332596,2.705,285.8005737642586,17.04480532319392,21850.595537210847,28.80812167300381,2202.4959802312487,12.362339087390373,15.807510372330924,0.10479452379456068,1.0011686338079795,10.562097943697419,0.14524397333257677,0.00944103710533839,0.13580293622723838,0.5504215033276683,0.0005076254047098932,76.59786700000001,0.004,0.5499999999999998,0.8049999999999997,1.9379844961240345,0.0165561493281978
1952-04-01,23.74,1.43,2.38,1952.2916666665928,2.7175000000000002,283.88094166666673,17.09982083333334,21812.777795967795,28.459841666666673,2186.790697321119,12.24272868326689,15.656398613772183,0.10520389396216306,1.001179697057109,10.534386467042019,0.14164576936372142,0.010445045030661237,0.13120072433306018,0.5447552129315162,0.0006738842837044249,74.919662,0.005,0.5699999999999998,0.7824999999999998,2.325581395348819,0.0163103076061541
1952-05-01,23.73,1.44,2.36,1952.374999999926,2.7300000000000004,283.7613625000001,17.219400000000004,21913.847954247343,28.22068333333334,2179.3797375484082,12.20047876194584,15.606497043627163,0.10406537969125468,1.0011907597767067,10.546813851755637,0.13264227614081636,0.010399912592592209,0.12224236354822415,0.5287536310746501,0.0006706742568242185,70.462265,0.005,0.56,0.7599999999999998,1.9305019305019264,0.0137164079986961
1952-06-01,24.38,1.45,2.34,1952.4583333332594,2.7425,290.43388000000004,17.273549056603777,22540.306373529525,27.875934339622646,2163.425632241964,12.447881581789371,15.927302555632727,0.10270816211925099,1.0012018219672691,10.519525884506256,0.11585099976510471,0.010655772250651063,0.10519522751445365,0.4956808680869318,0.0006577856569804338,62.207314,0.007,0.56,0.7574999999999998,2.316602316602312,0.0132344491150889
1952-07-01,25.08,1.45,2.34667,1952.5416666665926,2.755,296.5348359550562,17.14415917602997,23124.674491189897,27.745988974906375,2163.715306548668,12.669112889622482,16.214043524370492,0.10132758807191536,1.001212883629292,10.453275833995772,0.11561890159498667,0.010462454893415352,0.10515644670157132,0.4820615216076502,0.0007896739991781812,58.816347,0.007,0.5499999999999998,0.7450000000000001,3.088803088803082,0.0109604651739631
1952-08-01,25.18,1.45,2.35333,1952.6249999999259,2.7675,297.7171917602997,17.14415917602997,23328.290876761577,27.824733871535592,2180.2687358621656,12.678378236328625,16.230371537881876,0.1005068318289276,1.0012239447632705,10.465954441127298,0.11796698552138096,0.010924094572742238,0.10704289094863872,0.4740417365568656,0.0008992344812376666,56.624033,0.007,0.5699999999999998,0.7424999999999997,3.088803088803082,0.00860618716549
1952-09-01,24.78,1.45,2.36,1952.7083333332591,2.7800000000000002,292.98776853932594,17.14415917602997,23069.653815478974,27.903597003745325,2197.1098871884737,12.43467802042551,15.924746204626713,0.10192764735731107,1.0012350053697001,10.478764191258142,0.1181807999390645,0.010802092132257357,0.10737870780680714,0.4710768315142727,0.0009931387330560048,55.864581,0.008,0.5699999999999998,0.7399999999999998,2.298850574712641,0.0085536509254416
1952-10-01,24.26,1.43667,2.37333,1952.7916666665924,2.7925,286.83951835206005,16.986551147191015,22697.00396256835,28.06120503258428,2220.4237598714894,12.131183558686875,15.543695751343838,0.10255109844602084,1.001246065449075,10.491705521302167,0.1167650406446632,0.011424521576314461,0.10534051906834874,0.4139420531127871,0.0011837449616866461,43.311617999999996,0.006,0.5300000000000002,0.7475,1.9083969465648831,0.0111530786244709
1952-11-01,25.03,1.42333,2.38667,1952.8749999999256,2.805,295.94365805243456,16.82882488277154,23528.36437498994,28.218931297003753,2243.485473546034,12.47346976551531,15.98644036088151,0.0995385524208568,1.001257125001889,10.50477887305413,0.12052181935351092,0.011711998719801331,0.10880982063370959,0.42790792836296365,0.001160899914133636,46.092620000000004,0.006,0.5499999999999998,0.7249999999999996,1.1363636363636465,0.0122049407473428
1952-12-01,26.04,1.41,2.4,1952.958333333259,2.8175,307.8854516853933,16.671216853932588,24588.221779416668,28.376539325842707,2266.195555706606,12.933964306161373,16.576519452417248,0.09593778273966827,1.0012681840286355,10.51798469321476,0.12065201356547783,0.012411734829607557,0.10824027873587028,0.43801511987744907,0.0011403723065993956,48.57406,0.007,0.5399999999999996,0.6924999999999999,0.7547169811320753,0.014483362455829
1953-01-01,26.18,1.41,2.41,1953.0416666665922,2.83,310.70443684210534,16.733890601503763,24924.716676368924,28.601898120300756,2294.444888848323,13.010773447995184,16.673801176941996,0.09496362744553176,1.0048812086921362,10.570914874895136,0.1236870893310944,0.012477830286995673,0.11120925904409873,0.43456979490441705,0.0011823752069802238,47.813383,0.008,0.48999999999999977,0.6799999999999997,0.3773584905660376,0.0144839538315001
1953-02-01,25.86,1.41,2.42,1953.1249999999254,2.8008333333333333,308.0648128301887,16.79703735849057,24825.25420592695,28.828957735849063,2323.167640307163,12.859346880687902,16.479048621864926,0.09576630755228763,1.004860409031344,10.662598673886933,0.12591828189513965,0.011178854248055092,0.11473942764708456,0.4168607541889437,0.0012698558938000618,44.377536000000006,0.008,0.45999999999999996,0.7291666666666665,0.7604562737642651,0.0152497889925026
1953-03-01,25.99,1.41,2.43,1953.2083333332587,2.7716666666666665,308.4495154135339,16.733890601503763,24968.62965244144,28.839258270676698,2334.504426911608,12.8348193400925,16.446063827451116,0.09476102638442566,0.9972709699114101,10.674143478069395,0.12477965829886362,0.010984451999123568,0.11379520629974005,0.40757952040365664,0.0012320423234821608,42.200227999999996,0.008,0.44999999999999973,0.7983333333333333,1.1406844106463865,0.0130057888962757
1953-04-01,24.71,1.41333,2.45667,1953.291666666592,2.83,293.25846578947375,16.773411066541357,23852.08085766519,29.15577803120301,2371.3756163739513,12.163901454006806,15.58906838019615,0.09726819747629623,0.9835525101219929,10.645013419347817,0.13544231027814413,0.011260812680849774,0.12418149759729435,0.420743704237701,0.001075473508830327,44.85107,0.008,0.41999999999999993,0.8199999999999998,0.7575757575757791,0.0117422725300614
1953-05-01,24.84,1.41667,2.48333,1953.3749999999252,3.05,293.69718202247196,16.750079986142328,24001.293885367773,29.361796418352068,2399.482010642124,12.141970791867784,15.56320338710731,0.09501029523636663,0.9974273597913927,10.430716449148205,0.13728611084457842,0.013985170788883394,0.12330094005569503,0.4305707640698413,0.0009646489779530981,46.916869,0.008,0.43999999999999995,0.73,1.1363636363636465,0.0140420782973178
1953-06-01,23.95,1.42,2.51,1953.4583333332585,3.11,282.1175951492538,16.7268052238806,23168.907098621512,29.566395149253736,2428.1401593962414,11.624407885470086,14.904522212477096,0.09846726592393612,1.0180660886362762,10.365061513499805,0.14118308282615089,0.014127885287435582,0.1270551975387153,0.449395928089466,0.0007608902845798264,50.836667999999996,0.008,0.45999999999999996,0.75,1.132075471698113,0.013351493849551
1953-07-01,24.29,1.42,2.52333,1953.5416666665917,2.93,286.1226048507463,16.7268052238806,23612.29258589506,29.723415088432844,2452.927387845475,11.750201645310003,15.069129207230226,0.0999444923265426,1.0007239184253585,10.552317633523149,0.13725175253058586,0.01207199559117944,0.12517975693940642,0.4784748592999453,0.0007505978982319893,57.493278,0.006,0.5800000000000001,0.9299999999999997,0.3745318352059934,0.0116073914204135
1953-08-01,24.39,1.42,2.53667,1953.624999999925,2.95,286.23251710037187,16.664623791821565,23735.967229786223,29.76947270000001,2468.647642180476,11.715076201734009,15.02701904673408,0.10099082396456587,1.0093554892706844,10.520700306261942,0.1400575075216517,0.012879277687620982,0.1271782298340307,0.48736446134087413,0.0008476105742461954,59.676127,0.008,0.6099999999999999,0.8999999999999999,0.7490636704119868,0.0137159917535856
1953-09-01,23.27,1.42,2.55,1953.7083333332582,2.87,273.0885884758365,16.664623791821565,22761.160867540664,29.925908921933093,2494.239802846098,11.139349357262923,14.29474795419709,0.10560037156783562,1.020678701404313,10.619126605097259,0.14811930578144072,0.011614031146959913,0.1365052746344808,0.5038382621784073,0.000859474263495514,63.717102,0.008,0.5899999999999999,1.0099999999999998,0.7490636704119868,0.0114980460693721
1953-10-01,23.97,1.43,2.53667,1953.7916666665915,2.66,280.2616788888889,16.719824814814817,23475.146822627215,29.659215393703708,2484.3012386547257,11.391934765421414,14.623798898879699,0.10609757559259153,1.000476705405486,10.798572959437408,0.14478018787325175,0.009688773185281274,0.13509141468797048,0.5320285429541606,0.0008633285098112164,71.071014,0.006,0.6599999999999997,1.1599999999999997,1.1235955056179805,0.0098632577266868
1953-11-01,24.5,1.44,2.52333,1953.8749999999247,2.68,287.52343866171014,16.89933680297398,24201.362451008645,29.612919121561347,2492.5724046328014,11.644070268505777,14.953068513374769,0.10360914376609937,1.0100968735423244,10.843883228012828,0.14095040856172303,0.009529404380055562,0.13142100418166747,0.5272895937019639,0.0008852808897974622,70.094334,0.004,0.6400000000000001,1.0699999999999998,0.7490636704119868,0.0090765778359483
1953-12-01,24.83,1.45,2.51,1953.958333333258,2.59,291.396203345725,17.01669330855019,24646.70044713094,29.45648289962826,2491.470725827574,11.754449184027296,15.101395257015971,0.10370269083937064,1.0118200222971947,10.953372545673806,0.14120169618292677,0.008452771141507442,0.13274892504141933,0.5141192603492025,0.001190350970458078,66.410094,0.006,0.6100000000000003,1.1500000000000004,0.7490636704119868,0.0092930173718608
1954-01-01,25.46,1.45667,2.52333,1954.0416666665913,2.48,298.78966319702613,17.094970097769522,25392.54272300902,29.612919121561347,2516.644337362543,12.00265055492783,15.427061391002454,0.10304345229837092,1.0029454226504648,11.08284165339315,0.14154011284922263,0.007288348950901469,0.13425176389832116,0.5237972077789255,0.001248049132170159,68.87851699999999,0.005,0.6499999999999999,1.23,1.1278195488721776,0.0087313885238226
1954-02-01,26.02,1.46333,2.53667,1954.1249999999245,2.47,305.3616275092937,17.173129530483276,26072.68005163392,29.76947270000001,2541.805738146742,12.215052485432839,15.705755365444608,0.10169472728013383,1.0108881079156506,11.11548530623057,0.14020256038602752,0.007504392573155716,0.1326981678128718,0.5282761087970772,0.0013581451597071388,70.22336800000001,0.004,0.6599999999999997,1.1399999999999997,1.5094339622641506,0.0075395669159952
1954-03-01,26.57,1.47,2.55,1954.2083333332578,2.37,311.8162353159852,17.251406319702607,26746.54159409064,29.925908921933093,2566.9432090677883,12.420105295189973,15.97405840361315,0.10134313684560127,1.0090659974682945,11.236511909779637,0.13963251987409153,0.006191704473454518,0.13344081540063701,0.5288931069653472,0.0015314479925539206,70.514209,0.003,0.6499999999999999,1.1399999999999997,1.1278195488721776,0.0052983421103155
1954-04-01,27.63,1.46333,2.57333,1954.291666666591,2.29,325.46593544776124,17.23720837201493,28040.579136651104,30.312387103358216,2611.569435748042,12.907868184060918,16.603059291869453,0.09811350560272981,0.9948445136674794,11.380689494195362,0.1361686524208532,0.005181458023079788,0.1309871943977734,0.5178365926202467,0.001775176648764444,68.066611,0.004,0.6200000000000001,1.1800000000000002,0.7518796992481258,0.0066841974106822
1954-05-01,28.73,1.45667,2.59667,1954.3749999999243,2.37,337.16524052044616,17.094970097769522,29171.270006189465,30.473611733457258,2636.552791053672,13.31204223802586,17.12137089768933,0.09535006165318285,1.0010924459392456,11.279927224365446,0.13306154376836687,0.006673282821004323,0.12638826094736255,0.4964515129000225,0.0017826641882780828,63.384136000000005,0.003,0.5900000000000003,1.1,0.7490636704119868,0.0084865964095993
1954-06-01,28.96,1.45,2.62,1954.4583333332575,2.38,339.864440148699,17.01669330855019,29527.491861178612,30.747404460966553,2671.340769208839,13.357885903659,17.17804350373732,0.09439758919551676,1.009070925747481,11.29224993505669,0.13092615266016594,0.006833635374520863,0.12409251728564508,0.4887305775540196,0.0018143103375343383,62.000216,0.003,0.5900000000000003,1.1100000000000003,0.3731343283581934,0.0088911621215692
1954-07-01,30.13,1.45667,2.62333,1954.5416666665908,2.3,353.5951513011154,17.094970097769522,30844.186719892856,30.786484177323434,2685.512125718438,13.83300956424533,17.784289655101254,0.09203533309436351,0.9966162598611025,11.394681095739587,0.13002389703673356,0.0057872766306619194,0.12423662040607164,0.4745536262313812,0.0017526258407407312,59.089881000000005,0.002,0.6099999999999999,1.2000000000000002,0.3731343283581934,0.0099679027228748
1954-08-01,30.73,1.46333,2.62667,1954.624999999924,2.36,360.6365416356878,17.173129530483276,31583.243496461197,30.82568125018588,2699.6016334152205,14.042112347320575,18.047877301272546,0.09035884137731522,1.000201558545158,11.356124455945997,0.12632687789695574,0.006803199772506208,0.11952367812444953,0.4767086881795011,0.0019058127674122613,60.572769,0.002,0.6200000000000001,1.1300000000000003,0.0,0.0100339562446612
1954-09-01,31.45,1.47,2.63,1954.7083333332573,2.38,370.4633973880598,17.315777238805975,32570.21506204177,30.979927985074635,2723.6777619449877,14.356474143296975,18.44576415335834,0.08821118277091215,0.99758112711172,11.400795519347097,0.12469394530903122,0.006353420024859169,0.11834052528417205,0.49411402735216897,0.001755654153761146,64.62575700000001,0.004,0.5800000000000001,1.0900000000000003,-0.3717472118959009,0.01178776147482
1954-10-01,32.18,1.49333,2.67667,1954.7916666665906,2.43,379.0623888059702,17.590591580970155,33455.09360788725,31.52967446380598,2782.729813779477,14.619231935730564,18.77696547410471,0.08645924352171837,0.9976333231982449,11.373218444160525,0.12387592370939671,0.007030203256762846,0.11684572045263386,0.44590641714682144,0.0013224991433124448,54.935042,0.003,0.5899999999999999,1.0299999999999998,-0.7407407407407418,0.0124034839071695
1954-11-01,33.44,1.51667,2.72333,1954.8749999999238,2.48,393.90448358208965,17.865523717537318,34896.416769720505,32.079303148134336,2841.9395538720973,15.117311697434392,19.4076074575887,0.08370552449297154,0.9994354412264843,11.346301711907437,0.11983219797869649,0.007622058808099297,0.11221013917059719,0.448392520225746,0.0011388948657393167,54.058147,0.003,0.56,0.9700000000000002,-0.3717472118959009,0.0128979552957475
1954-12-01,34.97,1.54,2.77,1954.958333333257,2.51,413.46982509363306,18.20827940074907,36764.15539971526,32.75125580524345,2912.1163985476487,15.789062002327084,20.25752919244248,0.0796147286705767,0.9933627434702108,11.382367578544489,0.11233940716168989,0.007405661118242923,0.10493374604344696,0.47423634146880833,0.0011201460276461187,61.377373999999996,0.004,0.5500000000000003,0.9400000000000004,-0.743494423791824,0.0129147136405186
1955-01-01,35.6,1.54667,2.83333,1955.0416666665903,2.61,420.9186666666668,18.287142532958807,37561.97979932904,33.500041736704134,2989.4798939559823,15.990781062969837,20.501927865048508,0.0778157762263657,0.9986900925584009,11.306819885009334,0.11304757223665507,0.008345892637672936,0.10470167959898213,0.4830762941009851,0.0008426720141556116,65.40342500000001,0.004,0.52,0.8400000000000003,-0.743494423791824,0.0139347942951327
1955-02-01,36.79,1.55333,2.89667,1955.1249999999236,2.65,434.9887007490638,18.36588742958802,38954.14089861768,34.24894590374532,3067.064183658572,16.43772821598712,21.056961301473894,0.07571540125966078,0.9995983914415623,11.29200899750114,0.11008265498545367,0.008666756675017595,0.10141589831043607,0.5367870996726795,0.0007244018984057191,77.917294,0.004,0.54,0.8200000000000003,-0.743494423791824,0.0138765580720474
1955-03-01,36.5,1.56,2.96,1955.2083333332569,2.68,431.5598689138578,18.444750561797758,38784.72903279059,34.997731835206004,3145.2821352619217,16.2192829455378,20.759297152464605,0.07623475077402159,0.9961637573985144,11.287474030045788,0.11058503395113006,0.00873775720765968,0.10184727674347038,0.5407327572412114,0.0007272335610881542,79.008888,0.004,0.45999999999999996,0.7999999999999998,-0.743494423791824,0.0145407371039161
1955-04-01,37.76,1.56333,3.04667,1955.2916666665901,2.75,446.4575520599252,18.484123010112366,40262.031392184705,36.0224796116105,3248.5466944286914,16.68526662806351,21.334047746091063,0.07381285877512955,1.0014249973563802,11.244172541308563,0.10780131138207505,0.009238496724190304,0.09856281465788475,0.6136898944903952,0.0007574332837162681,99.234504,0.005,0.4800000000000004,0.7400000000000002,-0.3731343283582156,0.0142533649267952
1955-05-01,37.6,1.56667,3.13333,1955.3749999999234,2.76,444.56578277153574,18.523613694007494,40230.6362130891,37.047109152434466,3352.5494512116607,16.518057827257802,21.0978037942416,0.07373630484653114,1.000568311621233,11.26019545745461,0.10979451896887449,0.009365956636008255,0.10042856233286623,0.6099717829260435,0.0008916779033568387,97.855935,0.007,0.45999999999999996,0.7400000000000002,-0.743494423791824,0.0141565793018503
1955-06-01,39.78,1.57,3.22,1955.4583333332566,2.78,470.34113932584285,18.562986142322103,42703.14406368519,38.07185692883896,3456.614476748776,17.370091963405315,22.157121672370526,0.06941090871914064,0.9919856735121467,11.266594757390436,0.09742380931160022,0.00902129840766075,0.08840251090393947,0.6241464638766248,0.001304680510722131,101.71551099999999,0.005,0.45999999999999996,0.73,-0.743494423791824,0.0148388190653003
1955-07-01,42.69,1.58667,3.29333,1955.54166666659,2.9,502.8643063432837,18.69008453843284,45797.3916482285,38.7935841182836,3533.0504529599525,18.454031906632878,23.503510201463087,0.06521811352416777,0.9964102522763028,11.13459797446181,0.08988747205940273,0.010646514702316257,0.07924095735708647,0.6074126408636119,0.0013177506710629187,97.73249299999999,0.005,0.45999999999999996,0.6200000000000001,-0.3717472118959009,0.0146965228156143
1955-08-01,42.43,1.60333,3.36667,1955.6249999999231,2.97,499.8016518656718,18.886330013805974,45661.80265394584,39.65748826977613,3623.1020773264163,18.22232646304776,23.17369665448261,0.06520714830858969,1.002475,11.094627576728701,0.09250039623194306,0.010955395425943149,0.08154500080599991,0.6281858288557287,0.0012254997935047072,103.174417,0.007,0.4500000000000002,0.5899999999999999,-0.3717472118959009,0.0130669324188856
1955-09-01,44.34,1.62,3.44,1955.7083333332564,2.97,520.3587457249073,19.01175390334573,47684.638190273305,40.37063791821563,3699.4847851723084,18.84396065426132,23.925531307723023,0.06378423418526823,1.0102306128294607,11.080740732471881,0.09162652113989878,0.011113910913920222,0.08051261022597855,0.6157724211256816,0.0012892236583230356,100.088523,0.008,0.45999999999999996,0.6199999999999997,0.3731343283581934,0.0132844539596714
1955-10-01,42.11,1.62667,3.5,1955.7916666665897,2.88,494.18824498141277,19.090030692565065,45432.20669958254,41.074776951672874,3776.1273675739467,17.7723257893861,22.532366303323766,0.06788408978308569,1.0015386747064237,11.194103500769437,0.09928464037025542,0.009639783572499283,0.08964485679775613,0.7718815051484654,0.00157387287405557,152.497502,0.009,0.48999999999999977,0.71,0.3731343283581934,0.0107440303883817
1955-11-01,44.95,1.63333,3.56,1955.874999999923,2.89,527.5174925650559,19.168190125278816,48643.113432920625,41.77891598513012,3852.49129746824,18.835559288273902,23.84158374499781,0.06460790423634749,0.9963990676485582,11.21132758468716,0.09297438519582979,0.009041428494099835,0.08393295670172995,0.7857855294517111,0.0017993785685012987,157.850877,0.008,0.48,0.69,0.3731343283581934,0.0123145775429688
1955-12-01,45.37,1.64,3.62,1955.9583333332562,2.96,534.4332063432837,19.31828208955224,49429.268024088815,42.64157388059703,3943.8825269385397,18.94236903581358,23.937765745387555,0.06264825808600269,1.0076321632439265,11.21263902544188,0.09065075617130702,0.0077193888465101335,0.08293136732479689,0.7927121707114956,0.0017795396947879352,160.58435999999998,0.009,0.4700000000000002,0.6600000000000001,0.3745318352059934,0.0127288718685809
1956-01-01,44.15,1.67,3.64333,1956.0416666665894,2.9,520.0622891791046,19.671665298507467,48251.73219594902,42.916388222761206,3981.8116299313015,18.2925853854189,23.082459084217522,0.06512350904143847,1.0075969184830094,11.298215716879273,0.09543168336047603,0.007420219136410111,0.08801146422406592,0.7849022788633153,0.0018857354611142366,156.502924,0.01,0.4900000000000002,0.7000000000000002,0.3745318352059934,0.0128166160150755
1956-02-01,44.43,1.7,3.66667,1956.1249999999227,2.84,523.3605324626867,20.02504850746269,48712.57357932294,43.191320359328365,4020.097505426424,18.26611681512779,23.017216418743015,0.06637558693981144,0.9920650683499093,11.38404734068386,0.09323529049098456,0.004664117243889931,0.08857117324709463,0.76924671588309,0.002007511348650648,150.117028,0.01,0.5,0.7400000000000002,0.3745318352059934,0.0118021197200756
1956-03-01,47.49,1.73,3.69,1956.208333333256,2.96,559.4056197761196,20.378431716417914,52225.58741030232,43.46613470149255,4057.9578341548868,19.37121009929997,24.37358663539874,0.06091014132159603,0.9837762031982095,11.293715703134138,0.08104576499216387,0.0052399493832038235,0.07580581560896005,0.7787403890961913,0.0019962456065945196,153.837197,0.007,0.5,0.6400000000000001,0.3745318352059934,0.0129858499479716
1956-04-01,48.05,1.75333,3.66,1956.2916666665892,3.18,563.8980092936804,20.576468192193314,52805.076034449725,42.9524810408922,4022.1972588155254,19.370593634578505,24.338669114170248,0.05853257027214732,1.0120440058709126,11.069185822256701,0.0827161027774519,0.00798931481062004,0.07472678796683185,0.7320974261901634,0.001748078056732339,137.62320200000002,0.009,0.43999999999999995,0.5,0.7490636704119868,0.0153308151856069
1956-05-01,46.54,1.77667,3.63,1956.3749999999225,3.07,544.1542985185187,20.77315465296297,51118.32157631838,42.44263222222224,3987.0972780841375,18.544506591754438,23.274196470664428,0.06175470056837124,1.008556205018854,11.161012408836974,0.08067248050126463,0.0073172106738386145,0.07335526982742602,0.7413050822629854,0.001628509325474379,140.245873,0.01,0.4500000000000002,0.6600000000000001,1.1235955056179805,0.0127950566523084
1956-06-01,46.27,1.8,3.6,1956.4583333332557,3.0,537.019486397059,20.89118382352942,50611.615849477115,41.78236764705884,3937.795916535933,18.158163846958704,22.76741655855814,0.06325181869849278,0.9931237707286644,11.173739875701244,0.08081036226107918,0.007054214068889175,0.07375614819219001,0.7684225358734246,0.0016905142671150204,149.558404,0.009,0.5,0.7599999999999998,1.8726591760299671,0.0122119695542215
1956-07-01,48.78,1.81333,3.55333,1956.541666666589,3.11,562.0185919708032,20.892274977007308,53131.749932329956,40.93967862664235,3870.3288435228774,18.856797596896797,23.620311675201723,0.0549508158853903,0.9840331001420624,11.015907359676508,0.0752615181359213,0.006923058627694489,0.06833845950822681,0.7808041225354093,0.0014199870136559906,153.947139,0.01,0.52,0.69,2.238805970149249,0.0122049684200899
1956-08-01,48.49,1.82667,3.50667,1956.6249999999222,3.33,560.7237952380954,21.123063209890116,53175.75315006558,40.55007859450551,3845.531414698711,18.670937110186426,23.3689472992273,0.050837793863342425,0.9985670712007867,10.87972449371994,0.06814884808595134,0.00641644034294564,0.0617324077430057,0.7657014664810298,0.0010742600500016706,148.69555499999998,0.007,0.5,0.6000000000000001,1.8656716417910555,0.0132750979501675
1956-09-01,46.84,1.84,3.46,1956.7083333332555,3.38,539.666889051095,21.19955328467154,51346.37654221417,39.86437737226279,3792.879223656299,17.836640796312025,22.31147321044988,0.052204639380191556,1.0061893610621129,10.824484496803466,0.0683891737753417,0.007676213894525219,0.060712959880816486,0.7772167524089596,0.0010804307832016624,152.527256,0.01,0.5100000000000002,0.6900000000000004,1.8587360594795488,0.0155997353763172
